"Great, thank you!", "positive", 
"Club in Denver is dope ðŸ‘Œ", "positive", 
"sorry to hear outsourcing plan. Boise is best staff/cust service in the country. #boise", "positive", 
"cool, thanks.", "positive", 
"You delayed a connection for customer service today now I'll be able to pay my final respects to a dear family member. Thank you :)", "positive", 
"you guys have such big hearts.. keep up the good work", "positive", 
"received my bag. I appreciate taking care of the matter and following up!", "positive", 
":take note of this great example of @JetBlue actually making good for an extremely inconvenient situation. http://t.co/t3Gnk2N7LD", "positive", 
"That made me so mad, but then I called the bag number, and that person was helpful and told me where the bag really was. (2/2)", "positive", 
"The only thing you fella have done right today is get me to the pacific time zone.", "positive", 
"big up the pilot of 644 for turning 1hr on the tarmac to just a 20min delayed arrival", "positive", 
"Sivi Stewart at Lax was fantastic tonight helping to find a lost item for us at the airport.  Much thanks!", "positive", 
"Got me home amid snow &amp; Cancelled Flightlations; delivered bag w/o hassle; plus no wait on phone &amp; an upgrade. Thank you!", "positive", 
"Give Cyndi &amp; Troy each a gold star.", "positive", 
"our flight attendant @superben was super helpful in finding a bag we left on a flight today. Excellent customer service. Name fits.", "positive", 
"and they were traveling as guests of a mileage plus member using that members miles. Great customer service.", "positive", 
"@United Bringing your game with premium cabin dining. Nice! https://t.co/zgOQoxjBQY", "positive", 
"- I think she was having a rough moment w/ a bad passenger from an earlier flight. Things got considerably better. Thanks!", "positive", 
"awesome. Thx. And thx for replying so damn fast, sure as hell beats 80s cheeze hold music!!", "positive", 
"thanks for not getting my BusinessFirst priority tagged bag onto my connecting flight at EWR despite a 2+ hour layover. Nice job", "positive", 
"amazing flying over 25,000 miles on #UnitedAirlines &amp; alliance last year; still got jilted out of status! #moneyelsewhere", "positive", 
"She met me from customer service at the arrival of flight UA3787 PVD-IAD. Thanks, you guys have really handled this storm!", "positive", 
"ooh thanks!", "positive", 
"thanks for all the help! Totally appreciate it and you made it super easy too", "positive", 
"thanks! :)", "positive", 
"Elizabeth at Washington Dulles just hooked me up with a new connecting flight at my gate! I'm super pleased!", "positive", 
"Thanks!", "positive", 
"JT thanks for your help Iâ€™ll complete the form once we are back home", "positive", 
"You might be dealing with frustrated passenegers. hope you all have a great day :) thank you very much for an amazing airline :)", "positive", 
"thank you! I wish the lady in Little Rock had told me that in the morning when I asked her", "positive", 
"Thank you for the speedy response! I figured it may be something of that nature. You guys and your haha", "positive", 
"holy high speed internet batman!  Speeds at United Club at IAD are insanely fast!  Thanks", "positive", 
"Thanks for the timely service &amp; great staff getting my wife and me to and from Cancun this past week for our honeymoon.", "positive", 
"done just now, thanks.", "positive", 
"thank you! ðŸ˜Š", "positive", 
"Sure did! Only waited about 15min. Yay!", "positive", 
"took this picture on Thursday. #awesome http://t.co/IVGpZSjtkW", "positive", 
"Is expiring the offer to buy or transfer #United #MileagePlus miles with discount? Many offers during a year http://t.co/6tz6imqZlG", "positive", 
"looks like I'm settled in to where I'm going.  Thx.", "positive", 
"Thanks, ^KP. Please also mention the Quiche breakfast and Tandoori chicken dinner entrees and accompaniments are truly First Class.", "positive", 
"on a good note, the 2 employees I encountered @ Newark were fabulous. I was very Late Flight for my connecting flight and they got me on!!!", "positive", 
"doing a good thing, holding flight for a few for 11 peeps on Late Flight connecting flight. We'll still make destination on time", "positive", 
"stay warm - I will be passing through Chicago next week", "positive", 
"@United WiFi onboard 737-800 far superior in pricing and performance (user-perceived bandwidth and Late Flightncy) to recent @GoGo experiences.", "positive", 
"thankful for great service in Newark. Seats fixed and I was seated with my daughter! Fab landing in Fort Myers!", "positive", 
"Brandi Zabsonre in Denver deserves a raise for bringing delight into a terrible travel situation. big ups http://t.co/TK3aOpdtSQ", "positive", 
"@FlyANA_official pleasantly surprised to find ANA has made major upgrades on their transpacific route in flights, planes and service", "positive", 
"@jsumiyasu I am thankful to the  United ground staff who put me in the last seat on the last flight out. Home Late Flight is still home!", "positive", 
"I appreciate the follow up.", "positive", 
"Thank you for the new Club at O'Hare. Very comfortable. You made the difficult weather days proficient and enjoyable.", "positive", 
"New Apple crÃ¢pe, amazing! Live from UA1207. Really nice crew too.  #AmericanAir has biscuits, UA needs them 2 http://t.co/gZ9GqDT7Jj", "positive", 
"thank you so much completely made things right!", "positive", 
"love them! Always get the best deals!", "positive", 
"thx. Make it right. Help Meagan Fouty Brancato fl#2771 dfw gate 4 preboard w/kids - b4 group A please. Please.", "positive", 
" thanks Southwest for saving our trip. my sweetheart isn't going to miss seeing #AltonBrownLive thanks to y'all! #SOhappy", "positive", 
"never mind, I moved my flight to tomorrow. Thanks for the help!", "positive", 
"I managed to get sorted out over the phone. Good luck dealing with the snow in Texas!", "positive", 
"weather bc of system outage. Hopefully everything goes smoothly now. Thank you for follow up", "positive", 
" I USED to always fly Southwest.", "positive", 
" THANK YOU for your awesome flights. Sweetheart got screwed on @FlyFrontier, managed to scramble and get a SW plane today. !!!", "positive", 
"Thanks so much!", "positive", 
"round-trip tickets just arrived for our auction at the Post-Masters Invitational! Thanks Southwest! http://t.co/mRfBjtePef", "positive", 
"tv stream means I get to spend my flight watching 1999 and 2011 Women's World Cup Finals. #throwback #bestflightever", "positive", 
"@heavenlychc9 I'd at least enjoy a free cocktail...or two.", "positive", 
"I agree! RT @9NEWS: One airline is the fly-away favorite at DIA  #9NEWSBusiness http://t.co/o3WlaInImY", "positive", 
"Thx for your quick response and action! bf will make good use of the voucher #satisfied #happycustomer", "positive", 
"Thanks! Sent a DM to you. Let me know if oyu need any additional information.", "positive", 
"strives to be 'Customer Centric' in everything they do - communications, advertising, customer journey, etc. #ANAmarketers", "positive", 
"Customer Centricity is knowing people #ANAMarketers", "positive", 
"ok thank you  i hope  so too", "positive", 
"@intuit @jhamilton2007 4 moms, 4 careers, 1 day trip to LA. #intuitlife #leanin http://t.co/2qJbCv5jzq","positive", 
"is the best airline hands down. Amazing customer service, bags free and affordable flights. #happycamper", "positive", 
"thanks to Ella-Mae at LAS counter for going above and beyond to help us get back to ABQ after our flight was Cancelled Flightled!", "positive", 
"Thank you for taking good care of people with ALS! http://t.co/m1yyWAFkFI @KevinSwan_ @ALSTDI @A_Life_Story_", "positive", 
"has the smoooothest flight attendants. #SouthwestSmoothie http://t.co/Vr9k180LaI", "positive", 
"Thank you for the tip!", "positive", 
"Thanks to your team for dealing with Flight 1700 to Houston.", "positive", 
"bumped me to preboard on both flights (because I'm fat?) Whatever the reason, thanks!", "positive", 
"- We left iPad in a seat pocket.  Filed lost item report. Received it exactly 1 week Late Flightr.  Is that a record?  #unbelievable", "positive", 
"can anyone help me upgrade to buisness select !? Cant seem to get hail of the right area at all .. I know you guys are good", "positive", 
"loving the new planes and the lighting, only wish windows were larger. http://t.co/h44uJ63CJG", "positive", 
"@southwestair cool shot of the moon and one of your fleet http://t.co/kl9BAiMES6", "positive", 
"Looking forward to flying once again with #SWA on Friday! The #LUV airline. #DTW #MDW #TUS", "positive", 
"I love this airline so much! Thanks so much! The service is great! The snacks are amazing! Everything is outstanding thanks!!", "positive", 
"had a great flight to and from Cabo last week with my family #smoothflight #frequentflyer", "positive", 
"ðŸ‘ðŸ‘ðŸ‘ on that Late Flightst ad. Makes me happy to be flying you in a few days. #BETHonors", "positive", 
"The Fact That U See Black History Month 12 Months A Year Is Honorable! We WILL BE An Economic Base For Corp. Like U In Future!", "positive", 
"What an awesome flight Dallas 2 NY. Virgin America refused bc of my child's peanut allergy but u guys didn't. Thanks! ðŸ‘ðŸ˜Š", "positive", 
"in flight wifi + @TMobile wifi calling makes for the best combination. Who doesn't love texting 40,000 feet in the air :D", "positive", 
"great day in the air. http://t.co/YNc2ZUt4zz", "positive", 
"thanks!", "positive", 
"Thanks for two smooth, safe and fast flights! #Boston #Houston #LUVSWA http://t.co/elhxUV0Uj1", "positive", 
"/I really love your customer service Lou Ann in Phx rocks. Thanks SW. #be Ourguest", "positive", 
"Katie, Gate C47, Denver International, fantastic customer service helping me and 2 new flyers; thx for amazing staff!", "positive", 
"crew on flight 206 is awesome! Tell them I sent this tweet and maybe they will give me free wifi... #canthurtasking", "positive", 
"thankyou :))â¤ï¸", "positive", 
"happy to enter your sweepstakes again #nutsaboutsouthwest", "positive", 
"thanks for the great customer service today! ðŸ‘ðŸ‘Œ", "positive", 
"beyond ready", "positive", 
"is my favorite airlines. I've never had issues with them. Plus there crew is entertaining.", "positive", 
"your flight attendants are really funny!! The sass is giving me life!!! ðŸ˜‚", "positive", 
"following. Thank you.", "positive", 
"It's all good. Thanks!", "positive", 
"thank you :)", "positive", 
"oh no worries. Just have never seen that before until today. I meanâ€¦it is a great card ðŸ˜€", "positive", 
"Thank you Thank you Thank you!!! My last attempt to win #DestinationDragons tickets was a success! I could not be happier!! :)", "positive", 
"Flight 1700. (PHX TO LAX) Wheels stop.  Glad to be home!  Thanks to the professionals both up front and in the cabin!!!", "positive", 
"eyes next steps for improving #inflight #Wifi - Runway Girl http://t.co/h46HT1Oz40", "positive", 
"2/22-MDW 2 SAN flt 1687 attendant Melissa was awesome! Fast, smiling, great. After weather Cancelled Flight day b4, it was welcome", "positive", 
"thank you. Great customer service so far. Accidents happen I understand. Hopefully everything works out.", "positive", 
"thanks for the quick response. Should I call daily it wait the 5 days.", "positive", 
"seeing your workers time in and time out going above and beyond is why I love flying with you guys. Thank you!", "positive", 
"Travel agent Darrel here at Love Field hosting a paper airplane contest to entertain all the children was so awesome to see!", "positive", 
"Big kudos to your staff today at Dallas Love Field for lifting everyone's spirits today with all the delays and Cancelled Flightlations", "positive", 
"it's not fun having a delay from Nashville to Las Vegas, but the crew at the gate C9 desk has been AWESOME! #patience #luvswa", "positive", 
"Never got to the strip that fast before. Stoked for special @Imaginedragons show tonight! Thx again @SouthwestAir! http://t.co/ToPqmVqnJp", "positive", 
"telling my Fam in Vegas now. :)", "positive", 
"thank you!", "positive", 
"What can we do to bring you back to Jackson, MS?! We miss you terribly around here. These other airlines are horrible!!", "positive", 
"3 hours and 80 degree difference. Yes please!!  MHT TO MCO @sadie4406 http://t.co/MRAW3qDw4D", "positive", 
"looks like Bellagio to me! Good luck people! See you at the show at Vinyl", "positive", 
"Can a pair of tickets waiting for me after my sports practice? I live here and definitely know where that is! @Imaginedragons", "positive", 
"Love Southwest. You guys have been good to me! http://t.co/X4tDY84dBH", "positive", 
"Your crew on 3138 is doing a great job of keeping everyone informed during the delays #givethemraises", "positive", 
"really easy for locals to get down to the strip. book.", "positive", 
"LUV! your new Luv Television Commercials. Traveled on your airline last year return trip from NYC...#feltthelove", "positive", 
"best airline ðŸ‘Œ", "positive", 
"@southwestair #netneutrality Nice to see you prioritize Internet traffic to your own streaming service over other web sites!", "positive", 
"Thanks for getting us to paradise safely! http://t.co/KDzQcZlpyR", "positive", 
"Just go ahead and start the scavenger hunt after 5 pm today when work is over ;) #DestinationDragons", "positive", 
"Awesome staff at the  check in desk! They had a paper airplane race for a SW gift card to keep ppl entertained during delays", "positive", 
"just got a call apologizing personally for the long waits last week trying to rebook flights. Class act. I appreciate that!", "positive", 
" Your Terry is our hero! Got my husband back thru security to retrieve cellphone left on plane in Austin. Terry #85832 U Rock!", "positive", 
"Your Terry is our hero! Got my husband back thru security to retrieve cellphone left on plane in Austin. Terry #85832 U Rock!", "positive", 
" Your Terry is our hero.  Got my husband back thru security to retrieve his cellphone in Austin. Terry (#85832) You Rock!", "positive", 
"Thanks, you guys are the best", "positive", 
"I'll stick with flying for free any where that Southwest goes; my son works for this wonderful company and Moms fly free.", "positive", 
"love the passbook update. Used it the day after it was released. Finally!! Thank you!", "positive", 
"A+ to the Safety Dos and Don'ts Announcer. Flight 651 from Midway (MDW) to Pittsburgh (PIT)!", "positive", 
"another great trip! LAX 823 - LAS 3075-  BNA. Thanks so much!!!", "positive", 
"Got help from a nice lady on the phone in Georgia.  Thank you!", "positive", 
"Thanks for the quick reply!  I travel a lot...but not that much, lol.", "positive", 
"Thanks. I did go through these motions shortly after my flight yesterday. I wonder how quickly flight attendants are notified.", "positive", 
"nice touch on the passbook integration!", "positive", 
"Awesome. Thanks! You guys rock!", "positive", 
" thanks for adding passbook ability! Hopefully we can do group passbook tickets in the future somehow.", "positive", 
"they arrived Late Flight but pilots got us to DIA on time. #impressive #outstanding #greatservice #allgood", "positive", 
"I would appreciate that.  Thank you.", "positive", 
"Glad to know I'll be flying the luv airline tomorrow ;)", "positive", 
"thank you for great customer service. Trying to make it to San Antonio and your staff and alerts have been helpful. Boo ice!", "positive", 
"open seating is like an open marriage, there's so much love for strangers!", "positive", 
"@matthewebel And this is why I love flying Southwest. Excellent service, and you don't take yourselves too seriously!", "positive", 
"@coachGS what's even better is the price changed in the 2 minutes since I talked to the lady and they still honored the cheap1", "positive", 
"Thanks! Confirmation number just DMed. Appreciate any help!", "positive", 
" Just sent DM. Thanks for your attentiveness to this matter.", "positive", 
"Me on one of your planes!!! Thanks for taking me Arizona 184! http://t.co/Finq5Fh6ue", "positive", 
"  Thanks", "positive", 
"have sent you a DM with the details. Thanks!", "positive", 
"thank you for the confirmation. Maybe people on my flight have directional dislexia.", "positive", 
"you know what'd be beyond awesome? A pair of tickets to the @Imaginedragons show in ATL. A girl can dream #DestinationDragons", "positive", 
"yes I was everything worked out great", "positive", 
"show me some love and a companion flight~please and thank you!", "positive", 
"loved it!", "positive", 
"you're my early frontrunner for best airline! #oscars2016", "positive", 
".Thx for the follow up. Just sent DM", "positive", 
"TY for your consideration!", "positive", 
"crew of WN3946 SAN-SFO was brilliant! Rita was hilarious. I know I've been down on you before, but this was a great flight", "positive", 
"thanks! Very excited to see it :D", "positive", 
"Thanks for helping my mom after @allegiantair wouldn't let her get on her plane in Orlando! You're the best! #customerservice", "positive", 
"kudos to the crew of flight 1050 to GRR for making a very special memory for a sweet young passenger, and her Momma. Well done", "positive", 
"All good... beers and #oscars2015 ar #DIA", "positive", 
"luv my companion pass!", "positive", 
"thank you!!", "positive", 
"we're pulling off the runway now! Making new friends with seat mates. Thanks for the response CB.", "positive", 
"it's ok! Southwest is still the best airline around! Just hate when baggage room runs out.. My now checked bag has headphones!", "positive", 
"beautiful view flying into San Jose, CA this evening http://t.co/SxVaGbRTlI", "positive", 
"Thank you SWA and Shannon G. @LASairport (C22) for being a miracle worker! #awesome", "positive", 
"yes please", "positive", 
"I changed my flight through St. Louis. Thanks for the reply though!", "positive", 
"Have had a companion pass for a few years and my wife and I use it all the time.  Thanks #southwest for making travel easy!", "positive", 
"constantly providing wonderful views and service! #SouthwestLuv http://t.co/9UNxqOTzIK", "positive", 
"lol I already am ! I am a card member as well too lol i enjoy flying with you Guys", "positive", 
"@SouthwestAir.   50th Anniversary on April 10th. Still. Sweethearts.  Companions.  Lifetime.  Sons.  Families. Love.", "positive", 
"YES please....How do we get that companion pass?", "positive", 
"yes please!", "positive", 
"I miss mine terribly. A +1 for my 30th anniversary would be amazing. It would mean LUV is in the air. #dontmakemebeg", "positive", 
"I (heart) my CP status. Sure would be nice to have though.", "positive", 
"#RedCarpet Southwest Companion Pass would be great!", "positive", 
"I want one!", "positive", 
"â€œ@SouthwestAir: Companion Pass. Because everyone deserves #RedCarpet treatment and a +1 (even if it's your mom). http://t.co/QjKL4aBprGâ€", "positive", 
"sign me up!", "positive", 
"That would be brighter than all the stars combined on the red carpet tonight!", "positive", 
"got mine!  Just in time for the wife and my 15th anniversary!", "positive", 
"I love my Companion Pass (qualified 4th year).  #HollyMais", "positive", 
"I continue to be amazed by the amazing customer service.  Thank you SWA!", "positive", 
"Yes, please.", "positive", 
"sign me up!", "positive", 
"just got mine..now where to go??", "positive", 
"thanks connection thru Nashville have A1 boarding pass get to Dallas gate boarding 40 min before flt get end of B group", "positive", 
"Weather keeps slowing us down. Not your fault. This is the 1st time a Southwest flight of mine was Late Flight so I can't complain :)", "positive", 
"Thanks.", "positive", 
"has a beautiful fleet. What a perfect evening to fly! http://t.co/XMZ3Tf9Ix8", "positive", 
"Leave BUR ten minutes Late Flight and arrive in SJC a minute before we were supposed to... Impressed! #gettingbetter ðŸ‘", "positive", 
"Thanks. 436. Only a minor delay so not a big deal. :)Appreciate the concern though. Boarding now. You do have amazing service!", "positive", 
"thank you!", "positive", 
"I tweeted several times last week about flight info during storm, always a timely tweet back.  Thx! ðŸ˜„", "positive", 
"props to your LAS employees working C11 gate. Because of them I am not opposed to flying through or to LAS in the future! ðŸ‘ðŸ‘ðŸ‘", "positive", 
"ohk. Thank You!!! B/C of the inexpensive airfares that Southwest has I can now travel around.", "positive", 
" Mad love http://t.co/4ojrSDWPkK NYC-", "positive", 
"My Fav!!!!", "positive", 
"- just got it back about 20 mins ago. Went about 18 hrs w/o it but I appreciate the support. $50 voucher + $50 for essentials.", "positive", 
"is hosting an @TheAcademy party in the terminal in Atlanta. #peanutsonaplatter", "positive", 
"Just watched crew on flight 380 help elderly lady off plane...#firstclass", "positive", 
"you guys rule. I will DM you. &lt;3 Thank you.", "positive", 
"good to be back. See you all again in several weeks.", "positive", 
"stewardess really funny! Now I could get the gent next to me to use some headphones, this would be the perfect flight!", "positive", 
"think you have great people working for you.", "positive", 
"Way to go flying out of Denver today! Must be the only airline not Cancelled Flighting/delaying flights! #FlySWA #denverairport", "positive", 
"you guys are so amazing for sending people to meet Imagine Dragons #DestinationDragons ðŸ˜‹", "positive", 

"last week I flew from DAL to LAX. You got us in almost an hour early. Thank You.", "positive", 
"I will say that your customer service has consistently been the very best!!!", "positive", 
"@AARP #tfw1 Appreciate the tweet back - It was unexpected.", "positive", 
"Although the wait was long due to weather r/scheduling, a phone call and super rep solved the issue! Thank you!!", "positive", 
"@AmericanAir y'all are better then @united", "positive", 
"Make the world a better place: Visit an elderly relative.", "positive", 
"FINALLY!  A Passbook option for the SWA App. Thank you!!!!!", "positive", 
"I've DM'd you. Thanks!", "positive", 
"Great flight yesterday from MSY to AUS!! Thank you for such great safety,service and beautiful skies!! http://t.co/X1EqYAHfvZ", "positive", 
"great example of customer service this morning at MSY headed to ATL. Alison and Bobbi were fantastic! Gate B8. Thank you.", "positive", 
"Offers Atlanta Unprecedented Perk http://t.co/nustgpElSf http://t.co/Be0B4K1Xbt", "positive", 
"Thx to customer service rep ALEX for his patient help in reFlight Booking Problems a Cancelled Flighted flight and getting us where we have to be tmrw!", "positive", 
"Thank you for your help Adam and to the awesome gate agents at B12 in LAS for getting us home!", "positive", 
"Southwest Airline is THE way to go!", "positive", 
"thanks for getting me home from Denver tonight despite the snow!", "positive", 
"never lets me down!!!", "positive", 
"DeLacy P is a compassionate professional! Despite the flight challenges she made passengers feel like priorities!!ðŸŒŸðŸŒŸ", "positive", 
"The pilots&amp; crew on flt 3999 and customer service professionals at baggage claim are OUTSTANDING!! Thank you!!", "positive", 
"Thanks for helping out! Class act, all the way... see you in the air!", "positive", 
"Kudos for adding #Passbook to your app! I LOVE IT!", "positive", 
"male flight attendant on flight 3913 from Orlando to Indy was AMAZING! He needs a raise ðŸ‘ Had the best experience with him", "positive", 
"Thx for the GRAND view today! FLT 3825 SEATAC to PHX. #GrandCanyon #Arizona #Wow #Love #Photography http://t.co/D7pQOUAtdF", "positive", 
"I wanted to thank the great efforts of Jamie McKinnie in BUF she is a true pro! during major delays she was owning it! #raise", "positive", 
"Thanks for making good on @PoteetTJ 's Cancelled Flightled flight.", "positive", 
"just sent another 4 drink coupons....I think I have over 30 coupons now. free drinks anyone?", "positive", 
"I love you Southwest. I accept all your flight attendants and their many talents always! #flySWA", "positive", 
"@TMadCLE Flying with you in April, first time on southwest. Can't wait!!! Flew American airlines last time. Was meh.", "positive", 
"I'll do that. Can't DM until you follow me. Thanks!", "positive", 
"Thanks for sending my kid to the #DestinationDragons concert Vegas @Imaginedragons So awesome! http://t.co/G9b6e0a2sZ", "positive", 
"Yes! Just a few minutes after my tweet. She was able to reschedule her flight. Thanks!", "positive", 
"Gate attendant at McCarran C16 (Vegas to Dallas) went above and beyond. After a long day of frustration it was welcome.", "positive", 
"replacing @vitaminwater with beer! Bravo!ðŸ‘ðŸ‘ Cheers! ðŸ»ðŸ» @Leinenkugels @DosEquis @FatTire", "positive", 
"i hope i can be apart of the team with this job opening!", "positive", 
"I made it! Heading to Denver, and your employees really are as pleasant as I just told someone your application asks.  Thanks!", "positive", 
"I just wanna say you're incredible for sending people to see their idols. Sooooo kind and amazingðŸ’– #DestinationDragons", "positive", 
"THANK YOU. I left my iPad on a plane, filled out a lost and found form. Yall found it and shipped it back. Thank you #flySW", "positive", 
"Sent your way, thanks for the help.", "positive", 
"y'all are fast we already have our 5 winners! Congrats!!", "positive", 
"Left my computer on the plane. Two weeks Late Flightr they found it and sent it to me. #greatservice.  #happy #customer", "positive", 
"That's an awesome library.", "positive", 
"thanks so much just had to make a Cancelled Flightlation! I've sent u the info.", "positive", 
"DM sent. Thanks for the help!", "positive", 
"@bgr1061 luv SWA myself and my employees use you always!!", "positive", 
"is the best. Case and point. https://t.co/ucVnilMb4x @ryand2285 #HappyBirthday", "positive", 
"Incredible view! I had a smooth flight both ways even tho there was turbulence. Your pilots ROCK! http://t.co/3nsUSfSBPv", "positive", 
"Thank u Thank u Thank u for coming through for us! I sincerely didn't think it would happen. &lt;3 #SWA #THANKYOU", "positive", 
"flight 3970, bna-rdu had the most excellent crew today", "positive", 
"Never felt better taken care of! Indian aunties are the gold standard. Thanks Aruna! http://t.co/aypyaDUY6a", "positive", 
"@SouthwestOliver that's a great FA right there.", "positive", 
"DM sent.  Thank you.", "positive", 
" @TheEllenShow @Imaginedragons  @kdepetro313 .what a great first night. #DestinationDragons http://t.co/N3LrFo4UaY", "positive", 
"finally through thx", "positive", 
"hello #SouthwestAir I'm  happy to be flying with you this morning DAL-MDW #4053 looking forward to a comfortable fight", "positive", 
"@southwestair your attendants at the ATL airport are awesome! Very helpful with all the Cancelled Flightlations this morning.", "positive", 
"flt 3867 crew  #OrangeCounty to #Denver is The #BEST! Weather delay but pilots just invited the kids to see the cockpit! #luv", "positive", 
"had an amazing experience with your staff at DIA last night. I was blown away by their hospitality with my wife on crutches", "positive", 
"Had a great trip this past week to Vegas for work; and had this pic over the Southwest on Southwest! http://t.co/a3YCFlaLxV", "positive", 
"so glad u guys do business w/ more class than UR competitors @SpiritAirlines ðŸ˜", "positive", 
"Thanks 4 the great service, staff, letting me change my flight 5 times for free! PVD to the skies for me always on SWA!", "positive", 
"great flight! And great view! http://t.co/auFM4xdaj2", "positive", 
"is my favorite airline!  I can't wait to book my flight to New Orleans for my trip in April!! :) :)", "positive", 
"loving the boarding to go to Chicago #KeepItMovin'", "positive", 
"had a great LA flight with Clarence and Frank! Those 2 guys are a hoot! ðŸ˜œðŸ˜‚ thanks", "positive", 
"Hey southwest! I wanna go to see @Imaginedragons ! You guys are a lot better then jet blue.", "positive", 
"Hey sourhwest can you send me to Atlanta to see @Imaginedragons ? I will fly southwest forever. U guys are the best airline!", "positive", 
"is making dreams come true with their #DestinationDragons scavenger hunt! You can win a chance to see Imagine Dragons! Go!", "positive", 
"Well plane arrived pretty much on time and it's 68 degrees on the ground in Texas. Not much to complain about.", "positive", 
"All's well. I got comped with multiple other bags which just made my day! http://t.co/1AAVvoREpH", "positive", 
"thanks for the ride to Chicago. #kmdw #b738 http://t.co/6cpYPGFnD6", "positive", 
"@JasonWhitely flt 947 Emer stop in Albuquer for a heart condition, crew was awesome, pilot was Maverick on the divert.", "positive", 
"Thanks so much. Appreciate your kindness in adjusting our reservation. Even during snowstorms, I still prefer Southwest. ðŸ‘", "positive", 
"you guys held our flight #330!  Thank you!!!  About to take off from MDW now to Oakland.  Thanks", "positive", 
"first time flying with you. You've definitely won me over!", "positive", 
"rocks! Open letter to flight attendant. http://t.co/zFrOINPSzI  &lt; my child was inspired.  Thank you.", "positive", 
"LUVed the SJC gate 23 agent this am who boarded flight 372 to DAL. Didn't get his name. He represents your brand so well.", "positive", 
"thanks for an awesome flight and connection! We were delayed but your staff and crew were purely amazing!", "positive", 
"great flight got us back on time!  Thanks", "positive", 
"thx for smooth landing today @fly2midway, we applauded! Now what can u do abt the weather? #takemeback http://t.co/OQZ7Wc4lLA", "positive", 
"not frustrated, just an idea! Great crew. Thanks! #happycustomer", "positive", 
"we had early bird, and it was great. Your employees were awesome. It was 3 passengers who killed the buzz.", "positive", 
"you are lucky to have people like Annamarie and Norris at BWI. I hope they get recognized for excellent cust. service", "positive", 
"I wish i would've seen this 4 hours ago!!! I WANTED TO SEE THEM TONIGHT SO BAD!!!! #CRYING", "positive", 
"I'll have to drop by next time I visit!", "positive", 
"@SacIntlAirport Feels like a good day to fly!!  Thanks for the ontime departure to SNA!!:) #bestinclass #30000ft #takemehome", "positive", 
"Great trip on 2672 yesterday - outstanding flight attendants", "positive", 
"I'm on the 10:55 flight! Everyone has been so nice and helpful! I'm just hoping we'll get to fly out! Thank you! ;)", "positive", 
"Thank you!", "positive", 
"thank you. See u next wednesday in FLL. Save me some peanuts", "positive", 
"so happy that you can finally put your #southwestairlines boarding pass into passbook! Makes life so much easier âœˆï¸", "positive", 
"I will do just about anything tO GO TO THE VEGAS SHOW PLEASE MAN", "positive", 
"got it taken care of! thank you &lt;3", "positive", 
"please acknowledge Attendant Jeff Wernicke. Beat in class and service on SW", "positive", 
"THANK YOU SO MUCH FOR ACCESS TO #DestinationDragons TONIGHT AT @theTroubadour ðŸ˜ @Imaginedragons Crying /dying rn #ripme", "positive", 
"so excited about our last minute trip to @Disneyland (and she doesn't know yet!) http://t.co/nKAFbjyARi", "positive", 
"THANK YOU SO MUCH!! http://t.co/tGSB1DfPS3", "positive", 
"rules.", "positive", 
"  Happily, flight 1625 was not delayed when a cockpit visit blew my four-yr-old's mind. Thanks, Cap'n! http://t.co/C8mqEzXVdH", "positive", 
"Flight 3056. Only an hour long but one of the best flights I've ever had. Kudos to flight crew and airline in general.", "positive", 
"@SouthwestAir, thanks for being so good to us #military folk. It's cold in #StLouis but I sure enjoyed my flight. http://t.co/RcdH183Q1J", "positive", 
"thank you so so much for sending me to LA for #DestinationDragons! Tonight is gonna rockðŸ˜Ž", "positive", 
"oh I see what you did there! Thanks for supporting #PadresST.", "positive", 
"yeah haha. Never been in one. It's expensive ðŸ˜‚ðŸ˜‚ and we will!!!!! So much fun! #destinationdragons", "positive", 
"beautiful day in Seattle! http://t.co/iqu0PPVq2S", "positive", 
"This has to be the best video I have seen ever! - #teamspirit https://t.co/X5JenA7NyE", "positive", 
"@SAMoore10 Thank you for your kind response.  The acknowledgement and apology go a long way! #southwestrocks", "positive", 
"you guys rock! So easy, quick, and affordable to change my flight. #bestairlineever #neverchange", "positive", 
"Thank you for your help, Shannon! Great customer service, @SouthwestAir.", "positive", 
"Thanks Lindsey &amp; the Southwest twitter team for great service &amp; a speedy resolution #LuvAgent #swa", "positive", 
" Please Help. We really want to fly with you. #guessweflyingdelta", "positive", 
"thank you! DMing now.", "positive", 
"SEA to DEN. South Sound Volleyball team on its way! http://t.co/tN5cXCld6M", "positive", 
"already booked my tickets for August 20th-30th!  Can't wait for my vacation!", "positive", 
"that's awesome! Love flying SWA!", "positive", 
"That guy was the flight attendant on my last flightâ€¦ he was hilarious! â˜º", "positive", 
"thanks for the info and the quick response!", "positive", 
"shhhh i don't want something else to steal our dealðŸ˜‰", "positive", 
"Deborah helped meðŸ’", "positive", 
"give this guy a raise....great start to flight from AZ to MKE..", "positive", 
"oh my gosh! Going to dm you now! Thank you!", "positive", 
"THANK YOU SO MUCH YOURE AMAZING IM GOING TO CRY OMG", "positive", 
"Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!", "positive", 
"Thank You. We'll be in touch! #MoveAboutTheCountry", "positive", 
"flight from BWI to ISP ready to go! Thanks for keeping us warm! #FrigidFriday http://t.co/bfPfW6eyKU", "positive", 
"Love, love, love this. Southwest Rocks!! Always!! https://t.co/q8VSfFRd1u", "positive", 
